['제23조(조사)\n③ 회사는 이 계약의 중요사항과 관련된 범위 내에서는 보험기간 중 또는 회사에서 정한 보험금 청구서류를 접수한 날부터 1년 이내에는 언제든지 피보험자의 회계장 부를 열람할 수 있습니다.'],1
['제28조 (상품 등 공급의 중단)\n1. 가맹점사업자가 (9)개월에 걸쳐 3회 이상 상품 등에 관한 대금 등의 지급의무를 지체하는 경우'],1
"['제9조 배송\n② 갑은 상품의 배송 시 인수인도의 증빙을 위하여 소정의 증빙자료(상품수령증, 배송회사에서 발행한 배송장 또는 운송장 등)를 작성, 보관하여야 하며, 을로부터 자료제출 요청이 있을 경우 이틀 이내에 제출하여야 한다. 상품의 배송 증빙자료는 거래승인일로부터 5년간 보관하여야 한다.']",1
"['제3조 (약관의 명시 및 설명)\n① 사업자는 이 약관을 사업장에 게시하며, 택배계약(이하 계약이라 합니다)을 체결하는 때에 고객(송화인, 수화인)의 요구가 없어도 이를 교부해야 한다.']",1
['제8조 (관리)\n② 입점지정일 이후 발생되는 모든 관리비 80퍼센트는 을의 부담으로 한다.'],1
"['제5조(서비스의 중단)\n① 몰은 컴퓨터 등 정보통신설비의 보수점검, 교체 및 고장, 통신의 두절 등의 사유가 발생한 경우에는 서비스의 제공을 일시적으로 중단할 수 있습니다.']",1
['제6조 (위탁자의 권리)\n① 위탁자는 다음 각 호의 권리를 행사할 수 없다.\n1.신탁법 제16조 제1항과 제21조 제1항에 따른 해임권 또는 선임권'],1
['제4조(보상하지 않는 손해)\n회사는 아래의 사유로 인한 손해는 보상하여 드리지 않습니다.\n9. 국가 및 지방자치단체의 명령에 의한 재산의 소각 (이하 삭제)'],1
['제16조(알릴 의무 위반의 효과) \n② 제1항 제1호의 경우에도 불구하고 다음 중 하나에 해당하는 경우에는 회사는 계약을 해지할 수 없습니다.\n2. 회사가 그 사실을 안 날부터 1개월 이상 지났거나 또는 제1회 보험료를 받은 때부터 보험금 지급사유가 발생하지 않고 2년(진단계약의 경우 질병에 대하여는 1년)이 지났을 때'],1
['제14조 (여객에 의한 계약변경)\n① 여객의 사정에 의하여 계약서에 기재된 사항대로 이행이 불가능한 때에는 출발시간 24시간 전까지 사업자에게 변경을 요청하여 쌍방이 합의된 경우에 한하여 운송책임을 진다.'],1
"['제5조(계약해제)\n1. 분양대금(중도금, 잔금)을 납부기일로부터 24월 이상 납부치 않았을 때']",1
"['제9조(계약의 해제)\n② 전항의 사유로 계약이 해제된 경우 회사는 회원으로부터 받았던 월회비(대금) 전액을 회원에게 환급하고, 동 금액의 14퍼센트에 해당하는 손해배상금을 추가로 지급하여야 합니다.']",1
"['제8조(기한이익 상실의 연대보증인에 대한 통지)\n② 제7조 제3항과 제4항 각 호에 의하여 기한이익이 상실되는 경우, 은행은 기한의 이익이 상실된 날로부터 15일 이내에 연대보증인에게 서면으로 그 내용을 통지하여야 합니다.']",1
"['제4조(대여계약의 체결)\n②회사는 고객이 다음 각 호의 어느 하나에 해당할 경우 대여계약의 체결을 거절할 수 있으며, 이 경우 지급받은 예약금을 반환합니다.\n3. 고객이 음주상태에 있거나, 마약, 각성제, 신나 등 약물에 중독되었다고 판단될 때']",1
"['제8조(기한이익 상실의 연대보증인에 대한 통지)\n① 제7조 제1항 각 호에 의해서 기한이익이 상실될 때에 은행은 제1호.제4호의 경우에는 기한의 이익 상실사유가 발생한 날부터, 제2호.제3호.제5호의 경우에는 기한의 이익 상실사유를 은행이 인지한 날부터 각 12영업일 이내에 연대보증인에게 서면으로 그 내용을 통지하여야 합니다.']",1
['제16조 (사고발생시의 조치)\n① 사업자는 운송물의 수탁 후부터 인도 전까지 전부 멸실을 발견한 때에는 지체없이 고객에게 통지하여야 합니다.'],1
"['제12조 (계약의 취소)\n① 여객이 계약을 취소하고자 할 때에는 최소한 버스사용일시의 32시간 이전에 사업자에게 통고하여야 하며, 이때에 사업자는 지체없이 받은 계약금을 반환해야 한다.']",1
['제16조(약관의 변경 등) \n② 제1항에 불구하고 회사가 법령의 개정으로 인하여 긴급하게 약관을 변경하는 때에는 변경된 약관을 전자적 장치에 18개월 이상 게시하고 제1항에서 정한 방법으로 고객에게 통지하여야 합니다.'],1
"['제4조 (제세공과금 등)\n2. 을 은 잔금 납부일로부터 1개월 이내에 취득세를 납부하여야 한다. 단, 잔금납부일이 사용승인일 이전일 때에는 사용승인일 (가사용 승인시는 그 승인일)을 기준으로 하여 3개월 이내에 납부하여야 한다.']",1
"['제21조(청약의 철회)\n④ 회원은 제1항 내지 제3항의 규정에도 불구하고 유료서비스의 내용이 표시,광고 내용과 다르거나 계약내용과 다르게 이행된 경우에는 구매일 또는 유료서비스 이용가능일로부터 3월 이내, 그 사실을 안 날 또는 알 수 있었던 날부터 50일 이내에 청약철회를 할 수 있습니다.']",1
['제7조 (출산 예정일의 변동 등)\n① 이용자는 출산 예정일과 다른 일자에 출산하여 산후조리원내 사용 가능한 입원실이 없는 경우에는 계약을 해제할 수 있습니다. 사업자는 이용자에게 계약금을 환급합니다. 이용자의 요청이 있는 경우에는 사업자는 이용자에게 주위에 유사한 조건을 가지고 있는 다른 산후조리원을 알선해 주도록 노력합니다.'],1
"['제15조(사기에 의한 계약) \n계약자 또는 피보험자가 대리진단, 약물사용을 수단으로 진단절차를 통과하거나 진단서 위․변조 또는 청약일 이전에 암 또는 인간면역결핍바이러스(HIV) 감염의 진단 확정을 받은 후 이를 숨기고 가입하는 등의 뚜렷한 사기의사에 의하여 계약이 성립되었음을 회사가 증명하는 경우에는 보장개시일부터 5년 이내(사기사실을 안 날부터는 1개월 이내)에 계약을 취소할 수 있습니다.']",1
"['제8조 (소멸시효)\n① 신유형 상품권을 구매한 날 또는 충전일로부터 5년 2개월이 경과하면 상법상의 상사채권소멸시효가 완성되어 고객은 발행자 등에게 물품 등의 제공, 환불 및 잔액반환을 요청할 수 없다. 다만, 발행자 등이 자발적으로 신유형 상품권의 사용을 허락한 경우에는 소멸시효를 적용하지 아니한다.']",1
['제19조(대용증권의 교환)\n① 권리에 하자가 있는 대용증권을 예탁한 고객은 이를 하자가 없는 대용증권으로 교환하여야 한다.'],1
"['제2조(용어의 정의)\n② 이 약관에서 일반이사라 함은 고객이 이사화물의 포장과 정리를 맡고 사업자는 이사화물의 운송만을 맡아서 하는 이사를 말하고, 포장이사라 함은 고객이 이사화물의 포장과 정리를 사업자에게 의뢰하여 사업자가 이사화물의 포장, 운송, 정리를 모두 맡아서 하는 이사를 말하며, 보관이사라 함은 일반이사 또는 포장이사를 하는 경우에 사업자가 고객의 의뢰에 따라 이사화물을 일정 기간 보관한 후에 인도하는 이사를 말합니다.']",1
['제3조 (투자자산운용사의 선임 및 변경) \n⑦ 고객이 제6항의 통지를 받은 날로부터 21일 이내에 투자자산운용사의 변경에 대한 동의여부의 의사표시를 하지 아니한 경우에는 변경에 동의한 것으로 본다.'],1
"['제8조 (소멸시효)\n① 신유형 상품권을 구매한 날 또는 충전일로부터 5년 6개월이 경과하면 상법상의 상사채권소멸시효가 완성되어 고객은 발행자 등에게 물품 등의 제공, 환불 및 잔액반환을 요청할 수 없다. 다만, 발행자 등이 자발적으로 신유형 상품권의 사용을 허락한 경우에는 소멸시효를 적용하지 아니한다.']",1
"['제19조(신고사항의 변경)\n① 이용자는 주소, 전화번호, 비밀번호, 전자우편주소, 은행계좌 등 회사에 신고한 사항을 변경하고자 할 경우에는 전자적 장치나 회사가 정하는 기타의 방법에 의하여 변경신청을 할 수 있다.']",1
"['제39조(소멸시효) \n보험금청구권, 만기환급금청구권, 보험료 반환청구권, 해지환급금청구권, 책임준비금 반환청구권 및 배당금청구권은 4년 5개월 간 행사하지 않으면 소멸시효가 완성됩니다.']",1
['제41조(청약 철회) \n① 보험계약자는 보험증권을 받은 날부터 60일 이내에 보험계약의 청약을 철회할 수 있습니다.'],1
"['제8조(수수료) 위탁판매 수수료와 관련하여 다음 방법중 하나를 선택할 수 있다.\n①위탁판매보수의 계산기간(이하 보수계산기간이라 한다)은 갑이 법에 의해 금감위에 증권투자회사로 등록후 일반공모에 의한 자금이 자산보관회사의 계좌로 납입된 날로부터 2개월 단위로 한다. 다만, 제3항의 보수지급사유가 발생하는 시점이 최근 보수계산기간 말일부터 3월이 경과하지 않은 경우에는 보수지급사유 발생일까지를 보수계산기간으로 본다.']",1
['제5조 (서비스의 제공)\n① 회사는 회원에게 다음과 같은 서비스를 제공해야한다.\n2. 회원의 소개 및 이를 위한 행사 등의 개최'],1
"['제24조(렌터카 미반환에 대한 조치)\n⑤회사는 다음 각 호의 어느 하나에 해당하는 고객의 계약위반으로 인한 동종 또는 유사한 피해를 방지하기 위하여 계약시 수집․이용목적, 수집항목, 보유 및 이용기간 등이 기재된 별도의  개인정보 이용동의서  및 개인정보를 제공받는 자, 목적, 항목, 보유 및 이용기간 등이 기재된 별도의  제3자 제공동의서 에 동의를 받아 피해가 발생한 경우에 한하여 동종사업자 및 사업자단체에게 개인정보를 제공할 수 있습니다.', '3. 렌터카를 불법 매매 또는 개조한 경우']",1
['제8조 (고객자산의 인출 등) \n① 고객은 계좌에서 투자일임자산을 인출하고자 하는 경우 3영업일 이전에 회사에 통지하여야 한다. '],1
['제58조 (예금보험기금에 의한 보험금 등의 지급보장) \n보험회사가 파산 등으로 인하여 보험금 등을 지급하지 못할 경우에는 예금자 보호법에서 정하는 바에 따라 그 지급을 보장한다.'],1
['제30조(과오금)\n④ 회사는 이용자 상호간 또는 이용자와 제3자 간에 콘텐츠를 매개로 하여 발생한 분쟁 등의 손해에 대하여 15퍼센트 책임을 집니다.'],1
"['제29조의2(위법계약의 해지)\n② 회사는 해지요구를 받은 날부터 9일 이내에 수락여부를 계약자에 통지하여야 하며, 거절할 때에는 거절 사유를 함께 통지하여야 합니다.']",1
['제3조 보증관계의 성립\n① 이 보증서 앞면의 보증방법이 개별보증인 경우의 보증관계는 채권자가 이 보증서 앞면에 기재된 보증서발급일로부터 70일이내에 보증조건에 부합되게 대출의 전부 또는 일부를 실행한 경우에 한하여 성립합니다.'],1
"['제9조(계약해제)\n① 고객이 그의 책임 있는 사유로 계약을 해제한 경우에는 다음 각 호의 규정에 의한 손해배상액을 사업자에게 지급해야 합니다. 다만, 고객이 이미 지급한 계약금이 있는 경우에는 그 금액을 공제할 수 있습니다.\n1. 고객이 약정된 이사화물의 인수일 하루전까지 해제를 통지한 경우  계약금']",1
"['제5조(계약해제)\n1. 분양대금(중도금, 잔금)을 납부기일로부터 6월 이상 납부치 않았을 때']",1
"['제14조 (회원의 채무불이행 효과)\n② 회원이 3회 이상 월납입금의 납부를 연체한 경우 회사는 서면으로 월납입금의 납부를 최고하고, 회원이 최고의 통지를 받은 날부터 21일 이내에 연체된 월납입금을 납부하지 않을 경우에 회사는 계약을 해지할 수 있다.']",1
['제12조(약관의 개정) \n③ 개정약관의 내용이 수신자에게 불리하지 않은 경우 사업자는 적용일 전후 25일동안 공지채널을 통하여 개정내용을 고지해야 합니다.'],1
['제7조 상점정보 변경 \n2. 제1항과 관련하여 갑의 고의 또는 과실로 상점정보를 변경하지 않아 발생하는 을과 갑을 포함한 이용자의 모든 손해에 대하여 갑이 그 책임을 지고 배상하여야 한다.'],1
['제36조(배당금의 지급)\n② 회사는 배당금 지급이 결정되었을 때에는 그 내역을 계약자에게 알려 드립니다.'],1
"['제16조(갱신 또는 대체발급)\n은행은 접근매체의 갱신 또는 대체발급 등을 위해서 이용자의 동의를 얻은 경우로서 다음 각 호에 해당하는 경우, 이용자의 신청이나 본인확인 없이 발급할 수 있습니다.\n2. 갱신 또는 대체발급 예정일전 12개월 이내에 사용된 적이 있는 접근매체의 경우에는 그 예정일부터 3개월 이전에 이용자에게 발급 예정사실을 알린 후 20일 이내에 이용자로부터 이의제기가 없는 경우']",1
['제16조(계약 후 알릴 의무)\n① 계약을 맺은 후 보험의 목적에 아래와 같은 사실이 생긴 경우에는 계약자나 피보험자는 지체없이 서면으로 사업자에 알리고 보험증권에 확인을 받아야 한다.\n5. 보험의 목적 또는 보험의 목적이 들어있는 건물을 계속하여 50일 이상 비워 두거나 휴업하는 경우'],1
['제9조(을의 승인을 필요로 하는 행위)\n갑은 사전에 서면에 의해 을의 승낙을 득하지 않으면 다음 각 호의 행위는 할 수 없다.\n2. 임대물품에 표시한 을의 소유권을 명시하는 표지를 떼어내는 것.'],1
"['제12조(여행사의 책임)\n⑤ 여행사는 항공기, 기차, 선박 등 교통기관의 연발착 또는 교통체증 등으로 인하여 여행자가 입은 손해를 배상하여야 합니다. 다만, 여행사가 고의 또는 과실이 없음을 입증한 때에는 그러하지 아니합니다.']",1
"['제19조(사고증명서의 발행)\n택배사는 운송 중에 발생한 운송물의 멸실, 훼손 또는 연착에 대하여 고객(송화인)의 청구가 있으면 그 발생한 날로부터 20개월에 한하여 사고증명서를 발행합니다.']",1
"['제3조(이자등과 지연배상금)\n⑧ 제3항 및 제6항에 따라 채무자에게 예상하지 못한 불이익이 초래되는 경우, 채무자는 변경후 최초로 이자를 납입하여야 할 날부터 2개월 이내에 계약을 해지할 수 있습니다. 이 경우 해지일까지 변경전의 이율 등을 적용하기로 하고, 채무자가 그 해지로 인하여 발생한 은행에 대한 반환채무이행을 지체한 경우에는 변경전의 지연배상금률 등을 적용합니다.']",1
"['제15조 (계약의 해지) \n① 회사는 다음 각 호의 어느 하나에 해당하는 사유가 발생한 경우 회사가 고객에게 30일 이상의 기간을 부여하고 시정조치를 요구하였음에도 고객이 적절한 조치를 취하지 아니한 경우 계약을 해지할 수 있다. 다만, 고객의 계약 위반내용이 시정이 명백히 불가능하거나 위반의 정도가 중하여 계약 목적을 달성할 수 없는 정도에 이른 때에는 즉시 계약을 해지할 수 있다.']",1
['제16조(오류의 정정)\n② 회사는 제1항의 규정에 따른 오류의 정정 요구를 받은 때에는 이를 즉시 조사하여 처리한 후 정정요구를 받은 날부터 2주 이내에 그 처리결과를 이용자에게 알려야 한다.'],1
"['제20조(이용제한 조치에 대한 이의신청 절차) \n① 회원이 회사의 이용제한 조치에 불복하고자 할 때에는 이 조치의 통지를 받은 날부터 30일 이내에 불복 이유를 기재한 이의 신청서를 서면, 전자우편 또는 이에 준하는 방법으로 회사에 제출하여야 합니다.']",1
"['제5조(접근매체의 발급 및 등록)\n② 제1항의 규정에도 불구하고 은행은 접근매체의 갱신 또는 대체발급 등을 위하여 이용자의 동의를 얻은 경우로서 다음 각 호에 해당하는 경우에는 이용자의 신청이나 본인확인 없는 때에도 발급가능하다.', '1. 갱신 또는 대체발급 예정일전 6개월 이내에 사용된 적이 없는 접근매체에 대하여 이용자로부터 갱신 또는 대체발급에 대한 서면( 전자서명법 제2조 제3호의 규정에 따른 공인전자서명(이하 공인전자서명 이라 합니다.)이 있는 전자문서를 포함합니다.) 동의를 얻은 경우']",1
"['제21조(공동운송 또는 타 운송수단 이용시 책임) \n사업자가 다른 운송사업자와 협정을 체결하여 공동으로 운송하거나 다른 운송사업자의 운송수단을 이용하여 운송한 운송물이 멸실, 훼손 또는 연착되는 때에는 이에 대한 책임은 반드시 사업자가 부담해야 합니다.']",1
"['제9조 (부대시설 사업자의 고의․과실에 대한 사업자의 책임)\n사업자와 부대시설 사업자가 다른 경우에도, 이용자는 부대시설 사업자의 고의․과실로 인한 손해의 배상을 이 약관에 따라 사업자에게 청구할 수 있습니다. 다만, 사업자가 부대시설 사업자를 소개․추천하면서 그 부대시설 사업자의 고의․과실에 대해서는 36퍼센트 책임을 지거나, 이용자가 독자적으로 부대시설 이용계약을 체결한 경우에는 그러하지 아니합니다.']",1
"['제5조 (유효기간)\n② 발행자는 제1항의 유효기간을 상품권을 구매한 날 또는 충전일로부터 1년 이상으로 정할 수 있다. 다만, 다음 각 호의 물품 및 용역 제공형 상품권의 경우 유효기간을 상품권을 구매한 날로부터 5개월 이상으로 정할 수 있다.']",1
"['제6조 (이용계약의 변경 및 조정)\n② 입실시간은 입실일 11 00 이후, 퇴실시간은 퇴실일 11 00 이전을 기본으로 하되, 사업자와 이용자가 상호 협의하여 시간을 조정할 수 있습니다.']",1
['제17조(청약의 철회)\n② 제1항에도 불구하고 청약한 날부터 23일이 초과된 계약은 청약을 철회할 수 없습니다.'],1
['제11조 보증채무이행 청구시기\n③ 채권자는 000의 서면에 의한 동의가 없는 한 제1항의 청구가능일중 가장 빠른 날로부터 6월 이내에 보증채무이행을 청구하여야 합니다.'],1
"['제7조(본인 확인방법) \n①상호저축은행은 이용자가 서비스 이용시마다 다음에 열거된 사항이 사전에 상호저축은행에 등록된 자료와 일치할 경우 이용자를 서비스 신청인 본인으로 인정하고 서비스를 제공합니다. (개정 2018.4.30. 2019.8.28.)\n2. 텔레뱅킹 이용자번호, 이용자비밀번호, 주민등록번호, 계좌번호, 계좌비밀번호, 보안매체비밀번호 등']",1
"['제21조(콘텐츠서비스의 변경)\n② 회사는 콘텐츠서비스의 내용, 이용방법, 이용시간을 변경할 경우에 변경사유, 변경될 콘텐츠서비스의 내용 및 제공일자 등을 그 변경 전 15일 이상 해당 콘텐츠초기화면에 게시합니다.']",1
"['제2조(계약당사자, 차량가격의 변동)\n④ 을은 제2항, 제3항에 따라 갑의 통지를 받은 후 7일 이내에 이 계약을 해제할 수 있으며 이 경우 갑은 을로부터 이미 지급받은 금액 및 이에 대한 상사법정이율에 의한 이자(갑이 받은 금액 곱하기 갑이 대금을 보유한 일수 나누기 365 곱하기 6 나누기 100)를 을에게 반환하여야 합니다. 이에 추가하여 제3항의 사유로 인한 해제시에는 약정한 위약금 또는 민법 제393조에 따른 손해배상금을 지급합니다. ']",1
"['제10조 (제세공과금의 부담)\n1. 을 은 잔금 납부일로부터 1개월 이내에 취득세를 납부하여야 한다. 단, 잔금납부일이 사용승인일 이전일 때에는 사용승인일 (가사용 승인시는 그 승인일)을 기준으로 하여 2개월 이내에 납부하여야 한다.']",1
"['제12조 (계약의 취소)\n① 여객이 계약을 취소하고자 할 때에는 늦어도 버스사용일시의 39시간 이전에 사업자에게 통고하여야 하며, 이때에 사업자는 지체없이 받은 계약금을 반환하여야 합니다.']",1
"['제7조(소멸시효) \n상품권을 발행한 날로부터 5년 2개월이 경과하면 상법상의 상사채권소멸시효가 완성되어 고객은 발행자등에게 물품 등의 제공, 환불 및 잔액반환을 요청할 수 없다. 다만, 발행자등이 자발적으로 상품권의 사용을 허락한 경우에는 소멸시효를 적용하지 아니한다.']",1
"['제13조(계약기간 및 계약의 종료)\n② 제1항의 규정에도 불구하고 계약기간중에 갑 또는 을이 이 계약을 해지하고자 하는 경우, 계약해지를 원하는 날로부터 7일 전까지 계약의 상대방에게 그 뜻을 서면으로 통보하여야 하며, 이 경우 특별한 사유가 없는 한 계약은 통보한 계약해지일에 해지된다.']",1
"['제17조(사기에 의한 계약) \n계약자, 피보험자 또는 이들의 대리인의 사기에 의하여 계약이 성립되었음을 회사가 증명하는 경우에는 계약일부터 8년 이내(사기사실을 안 날부터 1개월 이내)에 계약을 취소할 수 있습니다.']",1
"['제32조(가지급금의 지급) \n① 손해배상청구권자가 가지급금을 청구한 경우 보험회사는 자동차손해배상보장법 또는 교통사고처리특례법 등에 의해 이 약관에 따라 지급할 금액의 한도에서 가지급금(자동차보험 진료수가는 전액, 진료수가 이외의 손해배상금은 이 약관에 따라 지급할 금액의 60퍼센트)을 지급합니다.']",1
"['제8조 (입실 전 계약의 해제) \n① 이용자는 입실 전에 계약을 해제할 수 있습니다. 이 경우 사업자는 다음 각 호에 따라 계약금을 환급합니다.\n2. 이용자의 귀책사유로 계약을 해제한 경우, 입실 예정일 9일 이전부터, 계약금 전액 미환급, 입실 예정일 10일 이전부터 20일 이전까지, 계약금의 30 환급, 입실 예정일 21일 이전부터 30일 이전까지, 계약금의 69 환급, 입실 예정일 31일 이전 또는 계약 후 24시간 이내, 계약금 전액 환급']",1
"['제22조(계약내용의 변경 등)\n⑥ 회사는 제1항에 따라 계약자를 변경한 경우, 변경된 계약자에게 보험증권 및 약관을 교부하고 변경된 계약자가 요청하는 경우 약관의 중요한 내용을 설명하여 드립니다.']",1
"['제3조(등기절차)\n1. 갑 은 공부정리가 완료되면 즉시  을 에게 통지하고,  을 은 소유권 이전신청이 가능한 날로부터  180일 이내에 소유권 이전을  을 의 비용으로 완료하여야 한다.']",1
['제17조(청약의 철회)\n② 제1항에도 불구하고 청약한 날부터 19일이 초과된 계약은 청약을 철회할 수 없다.'],1
"['제7조(회원 탈퇴 및 자격 상실 등) \n④ 몰이 회원자격을 상실시키는 경우에는 회원등록을 말소합니다. 이 경우 회원에게 이를 통지하고, 회원등록 말소 전에 최소한 82일 이상의 기간을 정하여 소명할 기회를 부여한다.']",1
"['제12조 (계약의 취소)\n① 여객이 계약을 취소하고자 할 때에는 늦어도 버스사용일시의 40시간 이전에 사업자에게 통고하여야 하며, 이때에 사업자는 지체없이 받은 계약금을 반환하여야 합니다.']",1
['제11조 보증채무이행 청구시기\n③ 채권자는 000의 서면에 의한 동의가 없는 한 제1항의 청구가능일중 가장 빠른 날로부터 3월 이내에 보증채무이행을 청구하여야 합니다.'],1
"['제4조 (제세공과금 등)\n2. 을 은 잔금 납부일로부터 1개월 이내에 취득세를 납부하여야 한다. 단, 잔금납부일이 사용승인일 이전일 때에는 사용승인일 (가사용 승인시는 그 승인일)을 기준으로 하여 1개월 이내에 납부하여야 한다.']",1
['제20조(약관의 변경 등) \n④ 고객이 제3항의 통지를 받은 날로부터 변경되는 약관의 시행일 7일전까지 계약해지의 의사표시를 하지 아니하는 경우에는 변경에 동의한 것으로 본다.'],1
"['제24조 （신탁해지）\n② 법률 규정의 개폐 등 제도의 변경, 경제사정의 변화, 피분양자로의 소유권이전, 그 밖의 상당한 사유에 의하여 신탁의 목적달성 또는 신탁사무의 수행이 불가능하거나 현저히 곤란한 때에는 수탁자는 수익자, 우선수익자（수익권에 질권을 설정한 질권자 포함）와 협의하여 이 신탁계약을 해지할 수 있고, 이 경우 수탁자는 그 책임을 부담하지 아니한다.']",1
"['제17조(청약의 철회)\n① 계약자는 보험증권을 받은 날 부터 90일 이내에 그 청약을 철회할 수 있습니다. 다만, 회사가 건강상태 진단을 지원하는 계약, 보험기간이 90일 이내인 계약 또는 전문금융소비자가 체결한 계약은 청약을 철회할 수 없습니다.']",1
['제25조(약관의 해석)\n② 보증회사는 약관의 뜻이 명백하지 않은 경우에는 보증채권자에게 유리하게 해석합니다.'],1
"['제5조(정보주체와 법정대리인의 권리의무 및 행사방법)\n⑥ 개인정보처리자명은(는) 정보주체 권리에 따른 열람의 요구, 정정, 삭제의 요구, 처리정지의 요구 시 열람 등 요구를 한 자가 본인이거나 정당한 대리인인지를 확인한다.']",1
['제3조(보상하는 손해) \n① 회사는 보험의 목적이 화재로 입은 아래의 손해를 보상하여 드립니다.\n3. 사고에 따른 피난손해(피난지에서 8일 동안에 보험의 목적에 생긴 위 제1호 및 제2호의 손해를 포함합니다)'],1
"['제11조 (제세공과금의 부담)\n입주지정일 이후 발생하는 제세공과금에 대하여는 입주 및 잔금완납이나 소유권이전 유무에 관계없이  을 이 부담한다. 단,  을 의 불이행으로 인해  갑 이 입은 손해는  을 이 배상한다.']",1
"['제9조 배송\n② 갑은 상품의 배송 시 인수인도의 증빙을 위하여 소정의 증빙자료(상품수령증, 배송회사에서 발행한 배송장 또는 운송장 등)를 작성, 보관하여야 하며, 을로부터 자료제출 요청이 있을 경우 3일 이내에 제출하여야 한다. 상품의 배송 증빙자료는 거래승인일로부터 8년간 보관하여야 한다.']",1
"['제15조(포인트 및 기타 서비스) \n회사 및 제휴사는 각자 운영하는 몰에서 정한 정책에 따라, 회원이 적립 및 사용할 수 있는 뷰티포인트 외 전용 포인트(이하 기타 포인트) 서비스를 운영할 수 있다.']",1
